FacilityID,HaulerReportID,QuarterYearID,FacilityName,EPAIDNumber,QuarterYear,PreparerFirstName,PreparerLastName,PreparerTitle,ReportComments,LubCollectionStationsGallons,LubIndustrialGallons,LubMarineGallons,LubAgriculturalGallons,LubGovernmentGallons,LubOutOfStateGallons,LubOtherHaulersGallons,LubTotalGallons,IndCollectionStationsGallons,IndIndustrialGallons,IndMarineGallons,IndAgriculturalGallons,IndGovernmentGallons,IndOutOfStateGallons,IndOtherHaulersGallons,IndTotalGallons,GrandTotalGallons,TotalLubTransferedGallons,TotalIndTransferedGallons,TotalTransferedGallons
203,1313,533,Clean Harbors Environmental Services,MAD039322250,July - September 2006,Rita,Powers,Trans Compliance Spec,,0,134714,0,0,3270,0,0,137984,0,13247,0,0,5976,0,0,19223,157207,157206,0,157206
196,1255,533,Clean Tech Environmental,CAD008493322,July - September 2006,Robert,Brown III,President,,477700,0,0,0,0,0,0,477700,0,0,0,0,0,0,0,0,477700,477700,0,477700
146,873,533,Clearwater Environmental Management,CAR000007013,July - September 2006,Kirk,Hayward,Vice President,,941149,0,1275,6700,23575,0,0,972699,0,30283,0,0,0,0,0,30283,1002982,1002982,0,1002982
252,1678,533,Cole's Services_ Inc.,CAL000268462,July - September 2006,Ben,McNeill,President,,94936,2260,0,7625,12266,0,0,117087,0,0,0,0,0,0,0,0,117087,117087,0,117087
155,1608,533,Compliance Environmental Services,CAL000161247,July - September 2006,Patricia,Urbina,Treasurer,,32530,0,0,0,0,0,0,32530,0,0,0,0,0,0,0,0,32530,0,0,0
206,1345,533,Consultant Environmental Operations; C.E.O.,CAL000209884,July - September 2006,Francisco,Arrieta,Owner,,6410,0,0,0,0,0,0,6410,1070,2535,0,0,0,0,0,3605,10015,0,0,0
26,164,533,Crane's Waste Oil_ Inc.,CAD980813950,July - September 2006,Robin,Tebow,Office Manager,,139667,48295,0,25980,6820,0,0,220762,0,4745,0,1110,0,0,0,5855,226617,218862,0,218862
169,1088,533,D & R Oil Company,CAL000253903,July - September 2006,Ruben,Hernandez,Owner,,60115,0,0,0,0,0,0,60115,0,0,0,0,0,0,0,0,60115,60115,0,60115
137,829,533,Ecology Control Industries_ Inc.,CAD982030173,July - September 2006,Rod,Cleem,Project Mgr,,0,3860,0,0,0,0,0,3860,0,0,0,0,0,0,0,0,3860,3860,0,3860
168,1066,533,Ed Staub & Sons Petroleum_ Inc.,CAL921495383,July - September 2006,Jeff,Fredrick,Bulk Plant Mgr,None to report this quarter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1174,533,EFR Environmental Services Inc.,CAR000011205,July - September 2006,Thad,Harris,CFO,,0,5890,0,5665,625,0,0,12180,0,0,0,0,0,0,0,0,12180,12180,0,12180
29,186,533,Evergreen Environmental Services (Newark),CAD982413262,July - September 2006,Albert,Farran,Laboratory Mgr,,4486102,98569,210,109900,173505,4460,0,4872746,2085,89360,0,0,6750,0,0,98195,4970941,4966481,0,4966481
30,209,533,Express Environmental Corp._dba Express Oil,CAL000264806,July - September 2006,Sandra,Jacinto,Office Manager,,0,113875,0,0,0,0,0,113875,0,68260,0,0,0,0,0,68260,182135,182135,0,182135
107,711,533,Filter Recycling Services_ Inc.,CAD982444481,July - September 2006,Wade,Riddering,Compliance Spec,,53470,8621,0,0,22525,0,0,84616,305,4779,0,0,7405,0,0,12489,97105,170500,0,170500
257,1733,533,Fremouw Environmental Services,CAR000171017,July - September 2006,Theodore,Fremouw,CEO,,154989,4092,2427,5560,1548,0,0,168616,17221,1363,128,1390,82,0,0,20184,188800,188800,0,188800
190,1218,533,Haz Mat Trans_ Inc.,CAT080012800,July - September 2006,Deva,McKnight,President,,0,0,0,0,0,0,0,0,0,7266,0,0,0,0,0,7266,7266,7266,0,7266
111,748,533,J.B. Trans Services_Inc (dba) All Phase Env.,CAL000253361,July - September 2006,Anna,Calvert,Office Manager,,502805,0,0,0,0,0,0,502805,0,0,0,0,0,0,0,0,502805,502805,0,502805
45,317,533,Jack Stone Drainage Oil Service,CAD080075096,July - September 2006,Frank,Stone,Owner,,152640,0,12380,0,2830,0,0,167850,0,15700,0,0,0,0,0,15700,183550,183550,0,183550
116,771,533,JSE Environmental Services,CAL000827857,July - September 2006,Greg,Pasqualetto,President,,14274,0,0,0,0,0,0,14274,0,0,0,0,0,0,0,0,14274,14274,0,14274
147,886,533,Kern Oil Filter Recycling,CAL000327867,July - September 2006,Maria,Alvarez,Secretary,,76325,0,0,0,0,0,0,76325,0,0,0,0,0,0,0,0,76325,76325,0,76325
46,340,533,Knight_ Jim_ Drain Oil Service,CAL000027718,July - September 2006,I,Katz,Office Manager,,152835,54584,0,0,10916,0,0,218335,0,0,0,0,0,0,0,0,218335,218335,0,218335
225,1473,533,Los Angeles Pumping,CAR000201459,July - September 2006,Conrado,Montano,Owner,,92170,0,0,0,0,0,0,92170,0,3750,0,0,0,0,0,3750,95920,95920,0,95920
167,1043,533,Lowry_ George W._ Inc.,CAR000047019,July - September 2006,Dani,Lowry,Office Manager,,47190,6075,115,9865,20390,0,0,83635,0,6575,0,0,0,0,0,6575,90210,90210,0,90210
160,975,533,Maximum Oil Service,CAL000188867,July - September 2006,Max,Maxwell,Owner,,70421,21394,603,1356,4307,0,0,98081,7825,7131,402,904,479,0,0,16741,114822,114820,0,114820
249,1664,533,Millennium Waste Oil,CAL000293834,July - September 2006,Gregory,Cuenca,Manager,,146300,0,0,0,0,0,0,146300,0,500,0,0,0,0,0,500,146800,146800,0,146800
89,614,533,North Valley Oil Company,CAL000027759,July - September 2006,Larry,Evans,President,,16301,0,0,0,0,0,0,16301,0,24915,0,0,0,0,0,24915,41216,41216,0,41216
82,559,533,Nottingham_ M.C._ Co. of So. Cal,CAD059240713,July - September 2006,Ginny,Polzin,Secretary,None to report this period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,581,533,Oil Conservation Service,CAD980673842,July - September 2006,Gayle,Thomas,Office Manager,,11599,300,0,3323,0,0,0,15222,0,3357,0,1944,0,0,0,5301,20523,20523,0,20523
208,733,533,Oil Re-Refining Company_ Inc. (ORRCO) - Portland,ORD980975692,July - September 2006,Holly,Carlin,Production Assistant,,0,24354,0,0,0,0,0,24354,0,0,0,0,0,0,0,0,24354,0,0,0
58,429,533,Pacific Oil Company,CAD983615501,July - September 2006,Olga,Shapiro,Owner,,117645,0,0,0,0,0,0,117645,0,61650,0,0,0,0,0,61650,179295,75310,0,75310
215,1402,533,Patriot Environmental Services,CAD053866794,July - September 2006,Michael,Sullivan,VP,,0,0,0,0,714,0,0,714,0,4088,0,0,0,0,0,4088,4802,4802,0,4802
24,136,533,Philip Services Corp.(Philip West Ind Svcs),CAD980584510,July - September 2006,Paul,DeWitt,Manager,,0,0,0,91325,0,0,0,91325,0,0,0,0,0,0,0,0,91325,91325,0,91325
269,963,533,Philip West Industrial Services,CAR000177527,July - September 2006,Dan,Hendricks,Compliance Mgr,,0,4,0,0,0,0,0,4,0,52374,0,0,0,0,0,52374,52378,0,0,0
44,295,533,PSC Environmental Services of Pomona LP,CAR000053405,July - September 2006,Gloria,Costales,CFO,,0,0,0,0,0,0,0,0,0,1316,0,0,0,0,0,1316,1316,1316,0,1316
229,1494,533,Quinn Power Systems Associates,CAL000274369,July - September 2006,Robert,Shepherd,General Parts Mgr,None to report this quarter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1508,533,Quinn Shepherd Machinery,CAL000274397,July - September 2006,Robert,Shepherd,General Parts Mgr,None to report this quarter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1297,533,Rae-Vac Pumping,CAR000053272,July - September 2006,Rachel,Gonzalez,Owner/Operator,,0,0,0,0,0,0,0,0,33870,3325,0,0,0,0,0,37195,37195,37195,0,37195
60,442,533,Ramos Environmental Services,CAD044003556,July - September 2006,Sally,Welch,Bookkeeper,,105211,35655,2301,1976,29731,0,0,174874,32650,69340,0,4628,13869,0,0,120487,295361,295361,0,295361
61,465,533,RCA Oil Recovery,CAD981385149,July - September 2006,Rosendo,Arteaga,Owner,,50407,0,0,0,0,0,0,50407,0,110,0,0,0,0,0,110,50517,50517,0,50517
232,1537,533,Real Deal Waste Oil Service,CAL000280873,July - September 2006,Charles,Holyfield,Manager,,0,112947,0,0,0,0,0,112947,0,0,0,0,0,0,0,0,112947,112947,0,112947
235,1582,533,Recycle-It Environmental Services,CAL000280060,July - September 2006,Tom,Wooten,President,,110810,0,0,0,0,0,0,110810,0,0,0,0,0,0,0,0,110810,110810,0,110810
62,488,533,Reno Drain Oil Service,NVD980893663,July - September 2006,Richard,Channel,General Manager,,25832,64580,19374,19374,32289,0,0,161449,0,0,0,0,0,0,0,0,161449,0,0,0
85,600,533,Romic Environmental Technologies Corporation,CAD009452657,July - September 2006,Vijaya,Chand,Env Compliance Mgr,,6836,653,0,0,100,55,0,7644,0,0,0,0,0,0,0,0,7644,7119,0,7119
105,688,533,Sacramento Waste Oil,CAL913534912,July - September 2006,Albert,Hernandez,Owner,,50315,300,200,0,0,0,0,50815,425,175,100,0,0,0,0,700,51515,51515,0,51515
253,1692,533,San Fernando Oil,CAL000301304,July - September 2006,Jesus,Hernandez,Owner,,0,43040,0,0,0,0,0,43040,0,0,0,0,0,0,0,0,43040,43040,0,43040
140,850,533,San Joaquin Filter Recycling,CAL000188148,July - September 2006,Lynne,Loyd,Owner,,228799,0,0,3705,660,0,0,233164,0,1770,0,0,0,0,0,1770,234934,234934,0,234934
251,1673,533,Starlite Reclamation,CAL000063809,July - September 2006,Lena,Jaramillo,Owner,,68983,0,0,0,0,0,0,68983,0,0,0,0,0,0,0,0,68983,68983,0,68983
93,662,533,Swift Oil & Vacuum_ Inc.,CAD982488470,July - September 2006,Richard,Rozuk,President,,51130,29220,0,0,0,0,0,80350,0,23125,0,0,0,0,0,23125,103475,103475,0,103475
72,529,533,Tadeo_ Ricardo D. Waste Oil Service,CAD981634363,July - September 2006,Ricardo,Tadeo,Owner/Operator,,191480,0,0,0,0,0,0,191480,0,2180,0,0,0,0,0,2180,193660,193660,0,193660
188,1196,533,Thermo Fluids - Phoenix,AZR000003681,July - September 2006,Troy,Hacker,EH&S Manager,,0,550,0,0,200,0,0,750,0,0,0,0,0,0,0,0,750,750,0,750
90,637,533,TTS Environmental_ Inc.,CAD981694722,July - September 2006,Bob,Williams,President,,80001,4000,1000,4000,8500,0,0,97501,6050,1994,200,1000,2500,0,0,11744,109245,109245,0,109245
201,1274,533,Universal Waste Oil Company,CAL000183236,July - September 2006,Salvador,Salceda,Owner,,87965,0,0,0,0,0,0,87965,0,0,0,0,0,0,0,0,87965,87965,0,87965
243,1634,533,Western Environmental Services,CAR000159681,July - September 2006,Eva,Tice,Office Manager,,1018,0,0,0,0,0,0,1018,286,0,0,0,0,0,0,286,1304,1304,0,1304
231,1520,532,Action Waste Oil Service_ LLC,CAL000280876,April - June 2006,Jeff,Rhine,Owner,,157062,0,0,0,0,0,0,157062,66032,29973,0,0,0,0,0,96005,253067,253037,0,253037
177,1151,532,Advanced Industrial Recycling,CAR000056580,April - June 2006,John,Buchko Jr,President,,3920,1400,280,0,0,0,0,5600,0,1676,0,0,0,0,0,1676,7276,7276,0,7276
54,392,532,Alarcon's_ Mark_ Waste Oil Service,CAD980814446,April - June 2006,Mark,Alarcon,Owner,,4770,13275,140,0,8920,0,0,27105,0,17595,0,0,160,0,0,17755,44860,44860,0,44860
11,12,532,All Petroleum Recovery Service LLC,CAD981377633,April - June 2006,Kathleen,Alexander,Office Mgr,,99410,15745,3270,550,3720,0,0,122695,0,0,0,0,0,0,0,0,122695,122695,0,122695
214,1379,532,Alpha Oil Company,CAL000331370,April - June 2006,Nella,Osadchaya,President,,143226,0,0,0,0,0,0,143226,0,0,0,0,0,0,0,0,143226,143226,0,143226
256,1720,532,Amberwick Corporation,CAR000172189,April - June 2006,Lynn,McLenon,Office Administrator,,77355,0,0,0,0,0,0,77355,0,6855,0,0,0,0,0,6855,84210,84190,0,84190
14,44,532,American Oil Company,CAD981427669,April - June 2006,Rochelle,Gomelsky,Office Manager,,475880,0,0,0,0,0,0,475880,0,24060,0,0,0,0,0,24060,499940,499940,0,499940
162,993,532,American Valley Waste Oil,CAL000827878,April - June 2006,Julie,Huber,Manager,,284122,132478,110,29010,4365,0,0,450085,0,0,0,0,0,0,0,0,450085,450085,0,450085
247,1647,532,Arens Environmental Services,CAR000162701,April - June 2006,Dee,Davison,Administrator,,39699,0,1000,0,0,30925,0,71624,0,0,0,0,0,0,0,0,71624,71624,0,71624
239,1602,532,Avalon Environmental Services,CAL000293418,April - June 2006,Michael,Cooley,Owner,,39000,0,0,0,0,0,0,39000,0,1290,0,0,0,0,0,1290,40290,40290,0,40290
165,1019,532,Bay Valley Environmental_ Inc.,CAL000162034,April - June 2006,Jake,Sagun,Bookkeeper,,49666,0,0,0,0,0,0,49666,0,6076,110,1655,160,0,0,8001,57667,57667,0,57667
39,258,532,Bayside Oil II_ Inc.,CAD088838222,April - June 2006,Kim,Glenn,President,,105304,0,0,0,0,0,0,105304,0,20130,0,0,0,0,0,20130,125434,125434,0,125434
21,89,532,Black Star Oil Company,CAL912823785,April - June 2006,I,Katz,Office Manager,,193491,21499,0,0,0,0,0,214990,0,0,0,0,0,0,0,0,214990,214990,0,214990
47,361,532,Butler_ J.W._ Oil_ Inc.,CAD981426539,April - June 2006,Dennis,Butler,Office Manager,,97880,0,0,0,0,0,195231,293111,0,0,0,0,0,0,0,0,293111,293111,0,293111
152,937,532,California Clean-Up Environmental Services,CAR000018168,April - June 2006,Laura,Samarch,Vice President,,0,2600,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,2600,2600,0,2600
221,1444,532,California Cool,CAL000266863,April - June 2006,Edgar,Arguello,Owner,,21810,0,0,0,0,0,0,21810,0,12063,0,0,0,0,0,12063,33873,33873,0,33873
195,1240,532,California Oil Transport_ Inc.,CAL000287430,April - June 2006,Sonia,Salmeron,Accountant,,0,0,0,0,0,0,2061980,2061980,0,0,0,0,0,0,0,0,2061980,2061980,0,2061980
233,1554,532,Carrs Waste Oil Service,CAL000280677,April - June 2006,Concepcion,Carrera,Owner Manager,,88741,0,0,0,0,0,0,88741,0,0,0,0,0,0,0,0,88741,88741,0,88741
22,112,532,Chico Drain Oil,CAD980694103,April - June 2006,Michael,Chiotti,Operator Manager,,347290,158797,0,46669,53336,0,98800,704892,0,0,0,0,0,0,0,0,704892,704892,0,704892
203,1312,532,Clean Harbors Environmental Services,MAD039322250,April - June 2006,Rita,Powers,Transportation Compliance,,0,99903,0,0,21311,0,0,121214,0,13231,0,0,0,0,0,13231,134445,134445,0,134445
196,1254,532,Clean Tech Environmental,CAD008493322,April - June 2006,Robert,Brown III,President,,439655,0,0,0,0,0,0,439655,0,0,0,0,0,0,0,0,439655,439655,0,439655
146,872,532,Clearwater Environmental Management,CAR000007013,April - June 2006,Kirk,Hayward,Vice President,,895812,0,220,7235,31650,0,0,934917,0,24945,0,0,0,0,0,24945,959862,959862,0,959862
252,1677,532,Cole's Services_ Inc.,CAL000268462,April - June 2006,Ben,McNeill,President,,118797,17325,75,9870,11521,0,0,157588,0,0,0,0,0,0,0,0,157588,157588,0,157588
155,952,532,Compliance Environmental Services,CAL000161247,April - June 2006,Patricia,Urbino,Treasurer,,26565,0,0,0,370,0,0,26935,0,0,0,0,0,0,0,0,26935,26935,0,26935
206,1344,532,Consultant Environmental Operations; C.E.O.,CAL000209884,April - June 2006,Francisco Javier,Arrieta,Owner/Operator,,17861,3625,0,0,0,0,0,21486,1100,4715,0,0,0,0,0,5815,27301,27301,0,27301
26,163,532,Crane's Waste Oil_ Inc.,CAD980813950,April - June 2006,Robin,Tebow,Office Manager,,141520,47319,0,26092,10335,0,0,225266,0,10745,0,2345,0,0,0,13090,238356,236785,0,236785
169,1087,532,D & R Oil Company,CAL000253903,April - June 2006,Ruben,Hernandez,Owner,,59615,0,0,0,0,0,0,59615,0,0,0,0,0,0,0,0,59615,59615,0,59615
137,828,532,Ecology Control Industries_ Inc.,CAD982030173,April - June 2006,Rod,Cleem,Project Mgr,,0,2931,0,0,0,0,0,2931,0,0,0,0,0,0,0,0,2931,2931,0,2931
168,1065,532,Ed Staub & Sons Petroleum_ Inc.,CAL921495383,April - June 2006,Jeff,Fredrick,Manager,No Oil this QTR: 4/1 - 6/30_ 2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1173,532,EFR Environmental Services Inc.,CAR000011205,April - June 2006,Thad,Harris,CFO,,0,4900,0,6125,450,0,0,11475,0,0,0,0,0,0,0,0,11475,11475,0,11475
29,185,532,Evergreen Environmental Services (Newark),CAD982413262,April - June 2006,Albert,Farran,Laboratory Manager,,4320061,107040,315,93275,204921,0,0,4725612,2485,110874,0,0,6475,0,0,119834,4845446,4825446,0,4825446
30,208,532,Express Environmental Corp._dba Express Oil,CAL000264806,April - June 2006,Sandra,Jacinto,Office Manager,,0,126360,0,0,0,0,0,126360,0,63122,0,0,0,0,0,63122,189482,189482,0,189482
107,710,532,Filter Recycling Services_ Inc.,CAD982444481,April - June 2006,Wade,Riddering,Compliance,,74401,2745,0,0,12185,0,0,89331,585,7387,0,0,0,0,0,7972,97303,109600,0,109600
257,1732,532,Fremouw Environmental Services,CAR000171017,April - June 2006,Theodore,Fremouw,CEO,,127109,780,428,4624,5045,0,0,137986,14123,260,22,1156,265,0,0,15826,153812,153812,0,153812
118,793,532,Golden State Environmental Services(San B),CAR000111286,April - June 2006,Patricia,Geissinger,CFO,,39900,0,0,0,0,0,0,39900,0,0,0,0,0,0,0,0,39900,39900,0,39900
36,236,532,Golden West Oil Company,CAD980893325,April - June 2006,RJ,Bennett,President,,147295,61610,0,0,5100,0,0,214005,0,0,0,0,0,0,0,0,214005,214005,0,214005
254,1707,532,Hazardous Technologies,CAR000168229,April - June 2006,Danette,Tice,President,,746,82,0,0,0,0,0,828,0,0,0,0,0,0,0,0,828,828,0,828
43,278,532,Interstate Pumping Company,CAL000328860,April - June 2006,Bill,Ogle,Owner,,2000,1000,0,0,0,0,0,3000,0,4000,0,0,0,0,0,4000,7000,0,0,0
45,316,532,Jack Stone Drainage Oil Service,CAD080075096,April - June 2006,Frank,Stone,Owner,,140555,0,12050,0,3210,0,0,155815,0,19350,0,0,330,0,0,19680,175495,175495,0,175495
116,770,532,JSE Environmental Services,CAL000827857,April - June 2006,Greg,Pasqualetto,President,,23199,0,0,0,0,0,0,23199,0,0,0,0,0,0,0,0,23199,23199,0,23199
147,885,532,Kern Oil Filter Recycling,CAL000327867,April - June 2006,Maria,Alvarez,Secretary,,79392,0,0,0,0,0,0,79392,0,0,0,0,0,0,0,0,79392,79392,0,79392
46,339,532,Knight_ Jim_ Drain Oil Service,CAL000027718,April - June 2006,I,Katz,Office Manager,,149513,53398,0,0,10679,0,0,213590,0,0,0,0,0,0,0,0,213590,213590,0,213590
51,372,532,Leach Oil Company_ Inc.,CAD050099696,April - June 2006,Patricia,Leach,Vice President,,227259,0,0,0,0,0,0,227259,0,30989,0,0,0,0,0,30989,258248,258248,0,258248
225,1472,532,Los Angeles Pumping,CAR000201459,April - June 2006,Conrado,Montano,Owner,,75690,0,0,0,0,0,0,75690,0,6500,0,0,0,0,0,6500,82190,82190,0,82190
167,1042,532,Lowry_ George W._ Inc.,CAR000047019,April - June 2006,Deni,Lowry,Office Manager,,62375,4500,0,12705,16340,0,0,95920,0,5620,0,0,0,0,0,5620,101540,101540,0,101540
160,974,532,Maximum Oil Service,CAL000188867,April - June 2006,Mark,Maxwell,Manager,,71646,15992,480,1377,4721,0,0,94216,7961,5331,320,918,525,0,0,15055,109271,109270,0,109270
249,1663,532,Millennium Waste Oil,CAL000293834,April - June 2006,Gregory,Cuenca,,,149900,0,0,0,0,0,0,149900,0,300,0,0,0,0,0,300,150200,150200,0,150200
204,1334,532,Mosley Environmental Services,CAL000259513,April - June 2006,Martin,Mosley,Owner/Operator,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31980,0,31980
89,613,532,North Valley Oil Company,CAL000027759,April - June 2006,Larry,Evans,President,,20290,0,0,0,0,0,0,20290,0,28780,0,0,0,0,0,28780,49070,49070,0,49070
82,558,532,Nottingham_ M.C._ Co. of So. Cal,CAD059240713,April - June 2006,Ginny,Polzin,Secretary,ZERO REPORTED OIL 2nd QTR 2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1460,532,Oasis Pumping,CAD980694673,April - June 2006,Gerald,Ibos,Owner,,15350,0,0,0,0,0,0,15350,0,0,0,0,0,0,0,0,15350,15350,0,15350
83,580,532,Oil Conservation Service,CAD980673842,April - June 2006,Gayla,Thomas,Office Manager,,12099,320,0,3734,0,0,0,16153,0,3807,0,1920,0,0,0,5727,21880,21880,0,21880
208,732,532,Oil Re-Refining Company_ Inc. (ORRCO) - Portland,ORD980975692,April - June 2006,Holly,Carlin,Production Assistant,,28225,0,0,0,0,0,0,28225,0,0,0,0,0,0,0,0,28225,0,0,0
215,1401,532,Patriot Environmental Services,CAD053866794,April - June 2006,Michael,Sullivan,Vice President,,0,0,0,0,2274,0,0,2274,0,11093,0,0,0,0,0,11093,13367,13367,0,13367
24,135,532,Philip Services Corp.(Philip West Ind Svcs),CAD980584510,April - June 2006,Paul,Dewitt,Manager,,0,0,0,75575,0,0,0,75575,0,0,0,0,0,0,0,0,75575,75575,0,75575
269,962,532,Philip West Industrial Services,CAR000177527,April - June 2006,Dan,Hendricks,Compliance Mgr,,0,0,0,0,0,0,0,0,0,109370,0,0,0,0,0,109370,109370,0,0,0
44,294,532,PSC Environmental Services of Pomona LP,CAR000053405,April - June 2006,Gloria,Costales,CFO,,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,2010,2010,2010,0,2010
229,1493,532,Quinn Power Systems Associates,CAL000274369,April - June 2006,Robert,Shephard,General Manager,ZERO OIL REPORTED 2nd QTR 2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,1507,532,Quinn Shepherd Machinery,CAL000274397,April - June 2006,Robert,Shephard,General Manager,ZERO OIL 2nd QTR 2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1296,532,Rae-Vac Pumping,CAR000053272,April - June 2006,Rachel,Gonzalez,Owner/Operator,,40565,0,0,0,0,0,0,40565,4970,0,0,0,0,0,0,4970,45535,45535,0,45535
60,441,532,Ramos Environmental Services,CAD044003556,April - June 2006,Sally,Welch,Bookkeeper,,83992,64250,925,1730,5965,0,0,156862,38168,87691,0,4390,3200,0,0,133449,290311,290311,0,290311
61,464,532,RCA Oil Recovery,CAD981385149,April - June 2006,Rosendo,Arteaga,Owner,,43790,0,0,0,0,0,0,43790,0,930,0,0,0,0,0,930,44720,44720,0,44720
232,1536,532,Real Deal Waste Oil Service,CAL000280873,April - June 2006,Charles,Holyfield,Owner,,111021,0,0,0,0,0,0,111021,0,0,0,0,0,0,0,0,111021,111021,0,111021
235,1581,532,Recycle-It Environmental Services,CAL000280060,April - June 2006,Tom,Wooten,President,,112490,0,0,0,0,0,0,112490,0,0,0,0,0,0,0,0,112490,112490,0,112490
62,487,532,Reno Drain Oil Service,NVD980893663,April - June 2006,Richard,Channel,General Manager,NO OIL REPORTED AS TRANSFERRED 2ND QTR 2006,20969,52422,15726,15726,26211,0,0,131054,0,0,0,0,0,0,0,0,131054,0,0,0
105,687,532,Sacramento Waste Oil,CAL913534912,April - June 2006,Albert,Hernandez,Owner,,50665,200,550,0,0,0,0,51415,650,200,50,0,0,0,0,900,52315,52315,0,52315
220,1422,532,Safety-Kleen,TXR000050930,April - June 2006,Dan,Appelt,Environmental Director,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1691,532,San Fernando Oil,CAL000301304,April - June 2006,Jesus,Hernandez-Garcia,Owner,,0,31640,0,0,0,0,0,31640,0,0,0,0,0,0,0,0,31640,31640,0,31640
140,849,532,San Joaquin Filter Recycling,CAL000188148,April - June 2006,Lynne,Loyd,Owner,,229093,0,0,1460,960,0,0,231513,0,4950,0,0,0,0,0,4950,236463,236463,0,236463
251,1672,532,Starlite Reclamation,CAL000063809,April - June 2006,Lena,Jaramillo,Owner,,77111,0,0,0,0,0,0,77111,0,0,0,0,0,0,0,0,77111,77111,0,77111
